match_id,match_outcome,home_team,home_goals,home_xg,home_shots,home_passes,home_pressuredpasses,home_pressureddribbles,home_highpasses,home_groundpasses,home_pass_length,home_crosses,home_dribbles,home_tackles,home_tackles_success,home_interceptions,home_pressures,home_blocks,home_fouls,home_counterattacks,home_passes_att3rd,home_passes_scorebox,home_vertical_passing_dist,home_actions_scorebox,away_team,away_goals,away_xg,away_shots,away_passes,away_pressuredpasses,away_pressureddribbles,away_highpasses,away_groundpasses,away_pass_length,away_crosses,away_dribbles,away_tackles,away_tackles_success,away_interceptions,away_pressures,away_blocks,away_fouls,away_counterattacks,away_passes_att3rd,away_passes_scorebox,away_vertical_passing_dist,away_actions_scorebox,xg_diff,shots_diff,passes_diff,highpasses_diff,groundpasses_diff,pressuredpasses_diff,pass_length_diff,crosses_diff,dribbles_diff,tackles_diff,tackles_success_diff,interceptions_diff,pressures_diff,blocks_diff,fouls_diff,counterattacks_diff,passes_att3rd_diff,passes_scorebox_diff,vertical_passing_dist_diff,actions_scorebox_diff,goals_diff,home_xg_scaled,away_xg_scaled,home_shots_scaled,away_shots_scaled,home_passes_scaled,away_passes_scaled,home_highpasses_scaled,away_highpasses_scaled,home_groundpasses_scaled,away_groundpasses_scaled,home_pressuredpasses_scaled,away_pressuredpasses_scaled,home_pass_length_scaled,away_pass_length_scaled,home_crosses_scaled,away_crosses_scaled,home_dribbles_scaled,away_dribbles_scaled,home_tackles_scaled,away_tackles_scaled,home_tackles_success_scaled,away_tackles_success_scaled,home_interceptions_scaled,away_interceptions_scaled,home_pressures_scaled,away_pressures_scaled,home_blocks_scaled,away_blocks_scaled,home_fouls_scaled,away_fouls_scaled,home_counterattacks_scaled,away_counterattacks_scaled,home_passes_att3rd_scaled,away_passes_att3rd_scaled,home_passes_scorebox_scaled,away_passes_scorebox_scaled,home_vertical_passing_dist_scaled,away_vertical_passing_dist_scaled,home_actions_scorebox_scaled,away_actions_scorebox_scaled,outcome_ordered
3890326,home_win,Ingolstadt,2,1.657632332,14,428,80,14,167,212,10033.3539445,14,14,23,15,12,190,25,13,13,79,37,6632.9,69,Eintracht Frankfurt,0,0.6605919464,12,595,67,16,155,360,11906.1707606,12,16,16,10,15,178,30,12,27,55,24,6340.7,55,0.9970403856,2,-167,12,-148,13,-1872.8168160999996,2,-2,7,5,-3,12,-5,1,-14,24,13,292.1999999999998,14,2,1.657632332,0.6605919464,14.0,12.0,42.8,59.5,16.7,15.5,21.2,36.0,8.0,6.7,10.0333539445,11.9061707606,14.0,12.0,14.0,16.0,23.0,16.0,15.0,10.0,12.0,15.0,190.0,178.0,2.5,3.0,13.0,12.0,13.0,27.0,79.0,55.0,37.0,24.0,6632.9,6340.7,0.069,0.055,2
3890327,draw,Hoffenheim,2,1.587110097,11,386,76,24,131,180,9553.5258766,8,24,18,15,18,193,27,15,40,71,33,6290.3,67,VfB Stuttgart,2,1.792167571,18,525,92,11,127,316,10854.2723383,12,11,27,17,16,194,28,15,23,75,36,6083.2,74,-0.2050574739999999,-7,-139,4,-136,-16,-1300.7464616999987,-4,13,-9,-2,2,-1,-1,0,17,-4,-3,207.1000000000004,-7,0,1.587110097,1.792167571,11.0,18.0,38.6,52.5,13.1,12.7,18.0,31.6,7.6,9.2,9.5535258766,10.8542723383,8.0,12.0,24.0,11.0,18.0,27.0,15.0,17.0,18.0,16.0,193.0,194.0,2.7,2.8,15.0,15.0,40.0,23.0,71.0,75.0,33.0,36.0,6290.3,6083.2,0.067,0.074,1
3890328,away_win,Schalke 04,0,0.915915552,16,601,82,10,116,426,12635.6783968,32,10,11,9,5,141,17,19,17,85,54,5081.1,128,FC Köln,3,1.082642917,12,313,69,17,102,164,8602.051625,6,17,10,6,13,179,20,15,22,42,19,5211.0,31,-0.166727365,4,288,14,262,13,4033.6267718,26,-7,1,3,-8,-38,-3,4,-5,43,35,-129.89999999999964,97,-3,0.915915552,1.082642917,16.0,12.0,60.1,31.3,11.6,10.2,42.6,16.4,8.2,6.9,12.6356783968,8.602051625,32.0,6.0,10.0,17.0,11.0,10.0,9.0,6.0,5.0,13.0,141.0,179.0,1.7,2.0,19.0,15.0,17.0,22.0,85.0,42.0,54.0,19.0,5081.1,5211.0,0.128,0.031,0
3890329,home_win,Bayern Munich,5,3.5797219607,15,646,103,12,105,448,12965.8199384,20,12,19,16,8,148,12,15,4,53,38,5277.7,95,Borussia Dortmund,1,1.549803499,10,448,86,18,81,329,9386.6115997,7,18,16,10,11,222,27,10,1,44,21,4439.5,27,2.0299184616999995,5,198,24,119,17,3579.2083387,13,-6,3,6,-3,-74,-15,5,3,9,17,838.1999999999998,68,4,3.5797219607,1.549803499,15.0,10.0,64.6,44.8,10.5,8.1,44.8,32.9,10.3,8.6,12.9658199384,9.3866115997,20.0,7.0,12.0,18.0,19.0,16.0,16.0,10.0,8.0,11.0,148.0,222.0,1.2,2.7,15.0,10.0,4.0,1.0,53.0,44.0,38.0,21.0,5277.7,4439.5,0.095,0.027,2
3890330,draw,Bayer Leverkusen,1,2.551731347,22,618,123,18,127,409,11787.6969598,17,18,8,7,8,141,22,14,44,82,38,5996.900000000001,96,Augsburg,1,0.055498986,2,350,78,13,152,149,9323.2374643,4,13,18,17,12,246,17,23,26,52,13,6139.2,18,2.496232361,20,268,-25,260,45,2464.4594955,13,5,-10,-10,-4,-105,5,-9,18,30,25,-142.29999999999927,78,0,2.551731347,0.055498986,22.0,2.0,61.8,35.0,12.7,15.2,40.9,14.9,12.3,7.8,11.7876969598,9.3232374643,17.0,4.0,18.0,13.0,8.0,18.0,7.0,17.0,8.0,12.0,141.0,246.0,2.2,1.7,14.0,23.0,44.0,26.0,82.0,52.0,38.0,13.0,5996.900000000001,6139.2,0.096,0.018,1
3890331,away_win,FSV Mainz 05,0,1.235158652,11,543,39,21,128,336,11473.7541055,7,21,17,11,20,227,16,15,26,67,31,5671.8,54,Borussia Dortmund,2,3.755273049,16,483,129,18,125,306,10046.1987408,4,18,26,14,15,160,21,16,44,54,19,5605.3,61,-2.520114397,-5,60,3,30,-90,1427.5553646999997,3,3,-9,-3,5,67,-5,-1,-18,13,12,66.5,-7,-2,1.235158652,3.755273049,11.0,16.0,54.3,48.3,12.8,12.5,33.6,30.6,3.9,12.9,11.4737541055,10.0461987408,7.0,4.0,21.0,18.0,17.0,26.0,11.0,14.0,20.0,15.0,227.0,160.0,1.6,2.1,15.0,16.0,26.0,44.0,67.0,54.0,31.0,19.0,5671.8,5605.3,0.054,0.061,0
3890332,away_win,Werder Bremen,0,0.850652404,8,245,49,12,123,86,6938.7822458,1,12,16,7,11,207,22,17,16,46,13,4932.4,30,Bayern Munich,1,1.875547838,13,915,127,20,115,733,17258.7688097,14,20,17,9,4,87,15,13,7,110,39,6540.2,89,-1.0248954340000005,-5,-670,8,-647,-78,-10319.986563899998,-13,-8,-1,-2,7,120,7,4,9,-64,-26,-1607.8000000000002,-59,-1,0.850652404,1.875547838,8.0,13.0,24.5,91.5,12.3,11.5,8.6,73.3,4.9,12.7,6.9387822458,17.258768809699998,1.0,14.0,12.0,20.0,16.0,17.0,7.0,9.0,11.0,4.0,207.0,87.0,2.2,1.5,17.0,13.0,16.0,7.0,46.0,110.0,13.0,39.0,4932.4,6540.2,0.03,0.089,0
3890333,away_win,Augsburg,0,1.210735174,20,630,117,14,136,417,14425.4619417,9,14,3,0,5,72,18,13,15,85,40,6635.599999999999,73,Darmstadt 98,2,1.955174508,12,274,49,5,159,70,7558.3571106,7,5,18,11,7,221,22,17,20,63,26,5820.7,35,-0.744439334,8,356,-23,347,68,6867.1048311,2,9,-15,-11,-2,-149,-4,-4,-5,22,14,814.8999999999996,38,-2,1.210735174,1.955174508,20.0,12.0,63.0,27.4,13.6,15.9,41.7,7.0,11.7,4.9,14.4254619417,7.5583571106,9.0,7.0,14.0,5.0,3.0,18.0,0.0,11.0,5.0,7.0,72.0,221.0,1.8,2.2,13.0,17.0,15.0,20.0,85.0,63.0,40.0,26.0,6635.599999999999,5820.7,0.073,0.035,0
3890334,away_win,Eintracht Frankfurt,1,1.0062232247,7,518,91,4,161,285,10728.2955195,15,4,11,8,17,190,22,20,1,62,27,5635.5,68,Borussia Mönchengladbach,5,3.689561299,16,528,97,13,111,346,11054.7560911,5,13,10,4,9,138,15,16,2,61,14,5807.1,57,-2.6833380743,-9,-10,50,-61,-6,-326.4605716000005,10,-9,1,4,8,52,7,4,-1,1,13,-171.60000000000036,11,-4,1.0062232247,3.689561299,7.0,16.0,51.8,52.8,16.1,11.1,28.5,34.6,9.1,9.7,10.7282955195,11.0547560911,15.0,5.0,4.0,13.0,11.0,10.0,8.0,4.0,17.0,9.0,190.0,138.0,2.2,1.5,20.0,16.0,1.0,2.0,62.0,61.0,27.0,14.0,5635.5,5807.1,0.068,0.057,0
3890335,home_win,Wolfsburg,4,2.4022592715,17,520,73,28,103,347,11416.4178202,15,28,21,11,10,169,11,15,12,48,25,5382.8,78,Hoffenheim,2,0.939318307,8,497,88,13,102,356,11841.3781867,9,13,14,7,13,209,15,13,7,52,23,5590.6,42,1.4629409645000002,9,23,1,-9,-15,-424.9603664999995,6,15,7,4,-3,-40,-4,2,5,-4,2,-207.80000000000015,36,2,2.4022592715,0.939318307,17.0,8.0,52.0,49.7,10.3,10.2,34.7,35.6,7.3,8.8,11.4164178202,11.8413781867,15.0,9.0,28.0,13.0,21.0,14.0,11.0,7.0,10.0,13.0,169.0,209.0,1.1,1.5,15.0,13.0,12.0,7.0,48.0,52.0,25.0,23.0,5382.8,5590.6,0.078,0.042,2
3890336,home_win,Schalke 04,2,1.5938553839999998,19,513,65,16,93,368,11384.1809003,20,16,17,11,5,145,20,19,6,57,38,4658.8,83,Hertha Berlin,1,0.520455877,9,392,75,7,91,257,8332.9394088,11,7,15,8,5,134,16,16,16,35,26,4530.1,50,1.073399507,10,121,2,111,-10,3051.241491499999,9,9,2,3,0,11,4,3,-10,22,12,128.69999999999982,33,1,1.5938553839999998,0.520455877,19.0,9.0,51.3,39.2,9.3,9.1,36.8,25.7,6.5,7.5,11.3841809003,8.332939408800002,20.0,11.0,16.0,7.0,17.0,15.0,11.0,8.0,5.0,5.0,145.0,134.0,2.0,1.6,19.0,16.0,6.0,16.0,57.0,35.0,38.0,26.0,4658.8,4530.1,0.083,0.05,2
3890337,draw,Hamburger SV,0,0.415325303,8,427,115,18,137,194,9169.7948027,7,18,27,19,18,230,27,23,3,57,22,5581.4,41,Bayer Leverkusen,0,0.755120058,10,478,80,17,138,263,10296.0802898,10,17,20,11,9,186,22,22,6,71,31,5664.3,42,-0.339794755,-2,-51,-1,-69,35,-1126.2854871,-3,1,7,8,9,44,5,1,-3,-14,-9,-82.90000000000055,-1,0,0.415325303,0.755120058,8.0,10.0,42.7,47.8,13.7,13.8,19.4,26.3,11.5,8.0,9.1697948027,10.2960802898,7.0,10.0,18.0,17.0,27.0,20.0,19.0,11.0,18.0,9.0,230.0,186.0,2.7,2.2,23.0,22.0,3.0,6.0,57.0,71.0,22.0,31.0,5581.4,5664.3,0.041,0.042,1
3890338,home_win,VfB Stuttgart,1,1.3287314925,11,431,80,21,140,206,9416.0315891,13,21,15,9,7,219,24,20,10,71,28,5920.5,73,Ingolstadt,0,1.8661245008,13,453,141,20,184,203,10339.8585446,11,20,24,11,9,171,28,8,5,80,32,6617.0,75,-0.5373930082999998,-2,-22,-44,3,-61,-923.8269554999988,2,1,-9,-2,-2,48,-4,12,5,-9,-4,-696.5,-2,1,1.3287314925,1.8661245008,11.0,13.0,43.1,45.3,14.0,18.4,20.6,20.3,8.0,14.1,9.4160315891,10.3398585446,13.0,11.0,21.0,20.0,15.0,24.0,9.0,11.0,7.0,9.0,219.0,171.0,2.4,2.8,20.0,8.0,10.0,5.0,71.0,80.0,28.0,32.0,5920.5,6617.0,0.073,0.075,2
3890339,away_win,FC Köln,0,1.462705909,15,617,64,12,156,390,14325.2662001,17,12,14,6,5,139,15,16,7,78,54,6054.7,107,Hannover 96,1,1.14009748,8,374,84,9,136,174,8836.1693471,4,9,12,7,6,139,20,17,1,50,18,5478.7,45,0.322608429,7,243,20,216,-20,5489.096853000001,13,3,2,-1,-1,0,-5,-1,6,28,36,576.0,62,-1,1.462705909,1.14009748,15.0,8.0,61.7,37.4,15.6,13.6,39.0,17.4,6.4,8.4,14.325266200100002,8.8361693471,17.0,4.0,12.0,9.0,14.0,12.0,6.0,7.0,5.0,6.0,139.0,139.0,1.5,2.0,16.0,17.0,7.0,1.0,78.0,50.0,54.0,18.0,6054.7,5478.7,0.107,0.045,0
3890340,away_win,Hoffenheim,0,0.7225691017,12,367,76,14,125,187,8849.0866535,10,14,17,12,15,173,32,27,22,63,31,5372.6,61,Hamburger SV,1,2.2001780568,20,412,97,10,139,206,8905.255723,14,10,22,15,15,181,18,23,21,58,34,5242.9,74,-1.4776089551,-8,-45,-14,-19,-21,-56.16906949999975,-4,4,-5,-3,0,-8,14,4,1,5,-3,129.70000000000073,-13,-1,0.7225691017,2.2001780568,12.0,20.0,36.7,41.2,12.5,13.9,18.7,20.6,7.6,9.7,8.8490866535,8.905255723,10.0,14.0,14.0,10.0,17.0,22.0,12.0,15.0,15.0,15.0,173.0,181.0,3.2,1.8,27.0,23.0,22.0,21.0,63.0,58.0,31.0,34.0,5372.6,5242.9,0.061,0.074,0
3890341,home_win,Bayern Munich,4,3.660628713,26,860,99,13,60,727,15644.96298244,19,13,8,4,4,130,13,9,12,75,45,4743.900000000001,138,FC Köln,0,0.182453062,4,311,60,12,88,190,7995.8311439,9,12,19,7,13,163,24,5,12,38,14,4401.6,18,3.478175651,22,549,-28,537,39,7649.13183854,10,1,-11,-3,-9,-33,-11,4,0,37,31,342.3000000000002,120,4,3.660628713,0.182453062,26.0,4.0,86.0,31.1,6.0,8.8,72.7,19.0,9.9,6.0,15.64496298244,7.9958311439,19.0,9.0,13.0,12.0,8.0,19.0,4.0,7.0,4.0,13.0,130.0,163.0,1.3,2.4,9.0,5.0,12.0,12.0,75.0,38.0,45.0,14.0,4743.900000000001,4401.6,0.138,0.018,2
3890342,away_win,Darmstadt 98,0,0.4633764486,9,279,45,8,126,90,7679.9936425,7,8,28,16,7,165,25,18,8,56,30,5483.8,54,Wolfsburg,1,1.2160248103,19,644,80,13,134,438,13603.0144603,17,13,13,11,8,91,19,16,12,92,37,6042.2,92,-0.7526483616999999,-10,-365,-8,-348,-35,-5923.020817800001,-10,-5,15,5,-1,74,6,2,-4,-36,-7,-558.3999999999996,-38,-1,0.4633764486,1.2160248103,9.0,19.0,27.9,64.4,12.6,13.4,9.0,43.8,4.5,8.0,7.679993642499999,13.6030144603,7.0,17.0,8.0,13.0,28.0,13.0,16.0,11.0,7.0,8.0,165.0,91.0,2.5,1.9,18.0,16.0,8.0,12.0,56.0,92.0,30.0,37.0,5483.8,6042.2,0.054,0.092,0
3890343,away_win,Ingolstadt,0,0.878346148,19,557,74,9,146,323,11549.44021863,22,9,17,12,13,202,25,12,14,92,59,5589.9,126,Hertha Berlin,1,0.869740588,5,469,97,16,109,293,10789.00261417,6,16,21,12,6,189,35,12,15,46,10,5985.099999999999,31,0.00860556,14,88,37,30,-23,760.4376044599994,16,-7,-4,0,7,13,-10,0,-1,46,49,-395.1999999999998,95,-1,0.878346148,0.869740588,19.0,5.0,55.7,46.9,14.6,10.9,32.3,29.3,7.4,9.7,11.54944021863,10.78900261417,22.0,6.0,9.0,16.0,17.0,21.0,12.0,12.0,13.0,6.0,202.0,189.0,2.5,3.5,12.0,12.0,14.0,15.0,92.0,46.0,59.0,10.0,5589.9,5985.099999999999,0.126,0.031,0
3890344,away_win,FSV Mainz 05,1,1.752157965,16,565,54,23,126,366,12219.3086574,13,23,22,13,10,209,15,20,9,65,31,5788.0,96,Werder Bremen,3,2.071160215,16,382,117,14,155,172,9400.9537052,11,14,24,18,9,146,22,18,19,54,24,5836.6,51,-0.31900225,0,183,-29,194,-63,2818.354952200001,2,9,-2,-5,1,63,-7,2,-10,11,7,-48.60000000000037,45,-2,1.752157965,2.071160215,16.0,16.0,56.5,38.2,12.6,15.5,36.6,17.2,5.4,11.7,12.2193086574,9.4009537052,13.0,11.0,23.0,14.0,22.0,24.0,13.0,18.0,10.0,9.0,209.0,146.0,1.5,2.2,20.0,18.0,9.0,19.0,65.0,54.0,31.0,24.0,5788.0,5836.6,0.096,0.051,0
3890345,away_win,Hannover 96,1,0.6500735390000001,10,488,51,12,111,323,10658.1247035,8,12,17,13,9,104,15,15,14,69,34,5630.7,44,Eintracht Frankfurt,2,0.7915138656,5,659,53,13,136,455,14891.6643649,17,13,17,10,6,125,16,18,3,69,31,6771.099999999999,53,-0.1414403265999999,5,-171,-25,-132,-2,-4233.5396614,-9,-1,0,3,3,-21,-1,-3,11,0,3,-1140.3999999999996,-9,-1,0.6500735390000001,0.7915138656,10.0,5.0,48.8,65.9,11.1,13.6,32.3,45.5,5.1,5.3,10.6581247035,14.8916643649,8.0,17.0,12.0,13.0,17.0,17.0,13.0,10.0,9.0,6.0,104.0,125.0,1.5,1.6,15.0,18.0,14.0,3.0,69.0,69.0,34.0,31.0,5630.7,6771.099999999999,0.044,0.053,0
3890346,home_win,Bayer Leverkusen,4,2.96329161,19,541,127,25,154,294,11394.5613555,18,25,16,9,7,183,24,16,25,77,26,6582.3,85,VfB Stuttgart,3,1.790840584,12,339,90,22,164,134,8365.6095953,12,22,14,8,17,232,21,13,33,75,19,5944.7,61,1.1724510260000005,7,202,-10,160,37,3028.9517602,6,3,2,1,-10,-49,3,3,-8,2,7,637.6000000000004,24,1,2.96329161,1.790840584,19.0,12.0,54.1,33.9,15.4,16.4,29.4,13.4,12.7,9.0,11.3945613555,8.3656095953,18.0,12.0,25.0,22.0,16.0,14.0,9.0,8.0,7.0,17.0,183.0,232.0,2.4,2.1,16.0,13.0,25.0,33.0,77.0,75.0,26.0,19.0,6582.3,5944.7,0.085,0.061,2
3890347,home_win,Borussia Dortmund,5,4.028479287,19,611,106,11,109,437,11997.4521849,11,11,16,10,6,156,16,10,2,58,35,5310.5,112,Augsburg,1,0.40094397,4,417,73,9,116,229,9776.31647425,13,9,15,10,12,186,23,15,9,54,26,4876.3,45,3.627535317,15,194,-7,208,33,2221.13571065,-2,2,1,0,-6,-30,-7,-5,-7,4,9,434.1999999999998,67,4,4.028479287,0.40094397,19.0,4.0,61.1,41.7,10.9,11.6,43.7,22.9,10.6,7.3,11.9974521849,9.77631647425,11.0,13.0,11.0,9.0,16.0,15.0,10.0,10.0,6.0,12.0,156.0,186.0,1.6,2.3,10.0,15.0,2.0,9.0,58.0,54.0,35.0,26.0,5310.5,4876.3,0.112,0.045,2
3890348,home_win,Borussia Mönchengladbach,3,1.76322411,17,595,105,20,79,448,11831.7998801,16,20,13,7,7,135,14,22,8,50,33,5061.4,87,Schalke 04,1,0.5542684745,14,374,58,11,110,209,8944.7103529,10,11,12,7,17,209,20,21,7,37,25,4511.2,59,1.2089556354999995,3,221,-31,239,47,2887.0895272,6,9,1,0,-10,-74,-6,1,1,13,8,550.1999999999998,28,2,1.76322411,0.5542684745,17.0,14.0,59.5,37.4,7.9,11.0,44.8,20.9,10.5,5.8,11.8317998801,8.9447103529,16.0,10.0,20.0,11.0,13.0,12.0,7.0,7.0,7.0,17.0,135.0,209.0,1.4,2.0,22.0,21.0,8.0,7.0,50.0,37.0,33.0,25.0,5061.4,4511.2,0.087,0.059,2
3890349,draw,Eintracht Frankfurt,0,0.43722537,7,263,64,13,117,108,6944.0507206,5,13,16,7,13,144,15,15,2,23,17,4813.6,33,Bayern Munich,0,1.473892872,10,707,71,14,76,561,14453.5304622,18,14,15,8,7,140,17,15,7,91,59,5128.3,111,-1.036667502,-3,-444,41,-453,-7,-7509.4797416,-13,-1,1,-1,6,4,-2,0,-5,-68,-42,-314.6999999999998,-78,0,0.43722537,1.473892872,7.0,10.0,26.3,70.7,11.7,7.6,10.8,56.1,6.4,7.1,6.9440507206,14.4535304622,5.0,18.0,13.0,14.0,16.0,15.0,7.0,8.0,13.0,7.0,144.0,140.0,1.5,1.7,15.0,15.0,2.0,7.0,23.0,91.0,17.0,59.0,4813.6,5128.3,0.033,0.111,1
3890350,home_win,Wolfsburg,2,1.9862431546,13,469,77,22,164,230,10565.5029348,10,22,30,15,11,235,28,21,35,52,29,5681.3,65,Bayer Leverkusen,1,1.0155034637,14,483,101,13,117,289,9548.0752054,8,13,30,20,9,212,15,16,39,62,25,5408.4,56,0.9707396909,-1,-14,47,-59,-24,1017.4277294000004,2,9,0,-5,2,23,13,5,-4,-10,4,272.90000000000055,9,1,1.9862431546,1.0155034637,13.0,14.0,46.9,48.3,16.4,11.7,23.0,28.9,7.7,10.1,10.5655029348,9.5480752054,10.0,8.0,22.0,13.0,30.0,30.0,15.0,20.0,11.0,9.0,235.0,212.0,2.8,1.5,21.0,16.0,35.0,39.0,52.0,62.0,29.0,25.0,5681.3,5408.4,0.065,0.056,2
3890351,away_win,Hertha Berlin,1,2.2044779255,14,532,96,13,106,360,11414.3618017,11,13,20,13,14,237,19,11,13,53,18,5573.5,52,Borussia Mönchengladbach,4,1.235507297,11,717,144,9,93,568,14432.4640565,3,9,17,11,7,205,11,13,14,73,12,5825.7,45,0.9689706285,3,-185,13,-208,-48,-3018.1022548,8,4,3,2,7,32,8,-2,-1,-20,6,-252.19999999999985,7,-3,2.2044779255,1.235507297,14.0,11.0,53.2,71.7,10.6,9.3,36.0,56.8,9.6,14.4,11.4143618017,14.4324640565,11.0,3.0,13.0,9.0,20.0,17.0,13.0,11.0,14.0,7.0,237.0,205.0,1.9,1.1,11.0,13.0,13.0,14.0,53.0,73.0,18.0,12.0,5573.5,5825.7,0.052,0.045,0
3890352,draw,FC Köln,0,1.534643262,13,587,120,13,161,339,13534.1566355,15,13,17,10,13,214,18,12,32,76,46,6477.9,101,Hoffenheim,0,1.125441201,10,493,118,10,139,302,10722.0292113,2,10,10,7,10,208,30,17,18,45,19,5873.3,53,0.4092020609999998,3,94,22,37,2,2812.1274242,13,3,7,3,3,6,-12,-5,14,31,27,604.5999999999995,48,0,1.534643262,1.125441201,13.0,10.0,58.7,49.3,16.1,13.9,33.9,30.2,12.0,11.8,13.5341566355,10.7220292113,15.0,2.0,13.0,10.0,17.0,10.0,10.0,7.0,13.0,10.0,214.0,208.0,1.8,3.0,12.0,17.0,32.0,18.0,76.0,45.0,46.0,19.0,6477.9,5873.3,0.101,0.053,1
3890353,away_win,Werder Bremen,1,1.3308466105,8,320,94,14,93,168,7206.8058453,9,14,16,10,14,219,23,21,35,46,27,4370.1,65,Borussia Dortmund,3,3.12545774,12,817,162,14,94,667,16193.9186643,10,14,16,13,1,152,22,17,20,80,33,6448.9,73,-1.7946111294999998,-4,-497,-1,-499,-68,-8987.112818999998,-1,0,0,-3,13,67,1,4,15,-34,-6,-2078.7999999999997,-8,-2,1.3308466105,3.12545774,8.0,12.0,32.0,81.7,9.3,9.4,16.8,66.7,9.4,16.2,7.2068058453,16.1939186643,9.0,10.0,14.0,14.0,16.0,16.0,10.0,13.0,14.0,1.0,219.0,152.0,2.3,2.2,21.0,17.0,35.0,20.0,46.0,80.0,27.0,33.0,4370.1,6448.9,0.065,0.073,0
3890354,draw,Augsburg,3,2.8406530385,25,543,142,22,155,320,12608.4540323,19,22,26,18,8,169,28,12,40,70,41,5794.3,120,FSV Mainz 05,3,2.1265768772,11,307,105,13,128,111,7787.2462797,9,13,22,14,19,254,31,17,23,44,25,5266.8,65,0.7140761613,14,236,27,209,37,4821.2077526,10,9,4,4,-11,-85,-3,-5,17,26,16,527.5,55,0,2.8406530385,2.1265768772,25.0,11.0,54.3,30.7,15.5,12.8,32.0,11.1,14.2,10.5,12.6084540323,7.7872462797,19.0,9.0,22.0,13.0,26.0,22.0,18.0,14.0,8.0,19.0,169.0,254.0,2.8,3.1,12.0,17.0,40.0,23.0,70.0,44.0,41.0,25.0,5794.3,5266.8,0.12,0.065,1
3890355,draw,Schalke 04,1,1.073690162,18,586,109,25,136,352,12405.1216944,25,25,12,6,4,154,16,18,32,71,38,5557.5,86,Ingolstadt,1,0.283861339,7,344,101,8,137,156,8757.0769403,8,8,29,15,9,239,29,19,31,58,27,6019.8,52,0.7898288229999999,11,242,-1,196,8,3648.044754100001,17,17,-17,-9,-5,-85,-13,-1,1,13,11,-462.3000000000002,34,0,1.073690162,0.283861339,18.0,7.0,58.6,34.4,13.6,13.7,35.2,15.6,10.9,10.1,12.4051216944,8.7570769403,25.0,8.0,25.0,8.0,12.0,29.0,6.0,15.0,4.0,9.0,154.0,239.0,1.6,2.9,18.0,19.0,32.0,31.0,71.0,58.0,38.0,27.0,5557.5,6019.8,0.086,0.052,1
3890356,away_win,Hamburger SV,1,2.5975762060000003,17,598,100,15,147,365,13447.7122703,12,15,12,10,11,168,18,13,16,68,39,6211.8,73,Hannover 96,2,0.9391483655,5,444,85,21,122,266,10026.5427081,7,21,16,6,13,191,29,15,21,55,21,5645.9,45,1.6584278405000004,12,154,25,99,15,3421.1695622000007,5,-6,-4,4,-2,-23,-11,-2,-5,13,18,565.9000000000005,28,-1,2.5975762060000003,0.9391483655,17.0,5.0,59.8,44.4,14.7,12.2,36.5,26.6,10.0,8.5,13.4477122703,10.0265427081,12.0,7.0,15.0,21.0,12.0,16.0,10.0,6.0,11.0,13.0,168.0,191.0,1.8,2.9,13.0,15.0,16.0,21.0,68.0,55.0,39.0,21.0,6211.8,5645.9,0.073,0.045,0
3890357,home_win,VfB Stuttgart,2,2.151110377,18,405,92,17,112,239,9167.3635465,12,17,13,10,12,179,25,21,35,49,28,5110.6,75,Darmstadt 98,0,1.2735283734,17,294,100,10,175,79,7503.3610961,11,10,17,9,17,180,16,17,29,68,39,5454.4,76,0.8775820036000002,1,111,-63,160,-8,1664.0024504000005,1,7,-4,1,-5,-1,9,4,6,-19,-11,-343.7999999999993,-1,2,2.151110377,1.2735283734,18.0,17.0,40.5,29.4,11.2,17.5,23.9,7.9,9.2,10.0,9.1673635465,7.503361096100001,12.0,11.0,17.0,10.0,13.0,17.0,10.0,9.0,12.0,17.0,179.0,180.0,2.5,1.6,21.0,17.0,35.0,29.0,49.0,68.0,28.0,39.0,5110.6,5454.4,0.075,0.076,2
3890358,away_win,Hannover 96,1,1.273314632,8,520,80,12,114,316,11039.1431922,10,12,17,6,6,169,16,19,22,70,26,5302.1,74,Hertha Berlin,3,2.288573969,12,510,65,16,109,333,12031.1926455,4,16,23,16,5,162,18,9,20,47,16,5793.1,51,-1.0152593369999998,-4,10,5,-17,15,-992.0494533,6,-4,-6,-10,1,7,-2,10,2,23,10,-491.0,23,-2,1.273314632,2.288573969,8.0,12.0,52.0,51.0,11.4,10.9,31.6,33.3,8.0,6.5,11.0391431922,12.0311926455,10.0,4.0,12.0,16.0,17.0,23.0,6.0,16.0,6.0,5.0,169.0,162.0,1.6,1.8,19.0,9.0,22.0,20.0,70.0,47.0,26.0,16.0,5302.1,5793.1,0.074,0.051,0
3890359,away_win,Bayer Leverkusen,1,0.667584057,12,413,44,17,92,266,8768.3266518,7,17,16,7,16,150,19,20,7,52,24,4908.7,63,FC Köln,2,1.821247328,16,390,64,15,122,213,10193.34227,18,15,21,14,16,118,12,13,12,65,41,5500.4,86,-1.153663271,-4,23,-30,53,-20,-1425.0156181999992,-11,2,-5,-7,0,32,7,7,-5,-13,-17,-591.6999999999998,-23,-1,0.667584057,1.821247328,12.0,16.0,41.3,39.0,9.2,12.2,26.6,21.3,4.4,6.4,8.7683266518,10.19334227,7.0,18.0,17.0,15.0,16.0,21.0,7.0,14.0,16.0,16.0,150.0,118.0,1.9,1.2,20.0,13.0,7.0,12.0,52.0,65.0,24.0,41.0,4908.7,5500.4,0.063,0.086,0
